name,latitude,longitude,category,destination,description,products,priceFromVnd,available,starRating,url,imageUrl,locationSource,locationPrecision,warning,googleMapsUrl,placeKey
Đào Tấn - The Windie Home - Central Hanoi - Quiet - Bathtub,21.034528,105.809161,Khách sạn,Hà Nội,"3 hạng phòng · từ 738.720₫/đêm · 58a Ngõ 12 Phố Đào Tấn, 10000 Hà Nội, Việt Nam",4,738720,true,,https://www.booking.com/hotel/vn/dao-tan-the-windie-home-central-hanoi-quiet-bathtub.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/915500014.jpg?k=b98a34dc270c00790c38c8545ba2596a205161caeeb03f22fc052010d1772810&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=21.034528%2C105.809161,hotel:c0330973-c337-57c2-849e-f1c8f687a824
Fortuna Hotel Hanoi,21.022665,105.818794,Khách sạn 4.5★,Hà Nội,"khách sạn · từ 2.009.644₫/đêm · 6B Láng Hạ, phường Giảng Võ, Hà Nội, Việt Nam, Ba Đình, Hà Nội",1,2009644,true,4.5,https://www.agoda.com/vi-vn/fortuna-hotel-hanoi/hotel/hanoi-vn.html,https://pix6.agoda.net/hotelImages/43397/0/1c045d119a0cb934241331513ac80ab1.jpg?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=21.022665%2C105.818794,hotel:eccad53c-7efb-545b-a2fb-55e69ed4d821
Hanoi Capsule Station Hostel,21.03896,105.85132,Khách sạn 2★,Hà Nội,"khách sạn · từ 316.667₫/đêm · số 22 đường Trần Nhật Duật , Hoàn Kiếm , Hà Nội, Việt Nam, Chợ Đồng Xuân, Hà Nội",1,316667,true,2,https://www.agoda.com/vi-vn/hanoi-capsule-station-hostel/hotel/hanoi-vn.html,https://pix6.agoda.net/hotelImages/84364738/0/a4f5400e5dba7bc1e466a8e68061305b.jpg?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=21.038960%2C105.851320,hotel:0751b100-b7bb-566c-beb4-53bf4ff897a7
Hanoi Daewoo Hotel,21.030398,105.812529,Khách sạn 5★,Hà Nội,"khách sạn · từ 2.528.000₫/đêm · Số 360, Phố Kim Mã, Quận Ba Đình, Ba Đình, Hà Nội",1,2528000,true,5,https://www.agoda.com/vi-vn/hanoi-daewoo-hotel/hotel/hanoi-vn.html,https://pix6.agoda.net/hotelImages/10960/0/120e596cae1e32ed8207fdd927613fb4.jpg?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=21.030398%2C105.812529,hotel:2aa62619-f359-5579-ae08-ed88ebc968f8
Hanoi Jasmine Premium Hotel & Travel,21.034814,105.846835,Khách sạn 3★,Hà Nội,"3 hạng phòng · từ 1.449.000₫/đêm · 48a Phố Hàng Gà, Quận Hoàn Kiếm, Hà Nội, Việt Nam",4,1449000,true,3,https://www.booking.com/hotel/vn/jasmine-premium-hanoi.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/739682093.jpg?k=48a1998dd1ac43d964811f305ea6df481115ec53ddadc63d4b225242bf1427c6&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=21.034814%2C105.846835,hotel:e23eea61-9117-546a-8ef8-187fcfcd20c8
Hanoi Re Hostel 2 (2Re Hidden Hostel - Old Quarter Hanoi - Free Breakfast),21.033985,105.852515,Khách sạn 3★,Hà Nội,"khách sạn · từ 621.818₫/đêm · 58 P. H ng Bạc, Phố Cổ, Hà Nội",1,621818,true,3,https://www.agoda.com/vi-vn/hanoi-re-hostel-2/hotel/hanoi-vn.html,https://pix6.agoda.net/hotelImages/85405330/0/42532c0cc7e309c208753c3177a32da3.jpg?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=21.033985%2C105.852515,hotel:89c93d52-04e7-54be-b41a-1a4d2f4ae34b
Homestay Hồ Tây trung tâm Hà Nội,21.041421,105.817271,Khách sạn,Hà Nội,"1 hạng phòng · từ 380.000₫/đêm · Số 190 ngõ 33 Văn Cao phường Ngọc Hà TP Hà Nội, 100000 Hà Nội, Việt Nam",2,380000,true,,https://www.booking.com/hotel/vn/homestay-ho-tay-trung-tam-ha-noi.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/897713844.jpg?k=e7b49971af7f89ce1d9871520afdcbf4196a7816b76c7b07b61fb834412464bd&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=21.041421%2C105.817271,hotel:b35f4ef4-d4b8-59e2-bce7-e0e6455e96f6
Khách sạn & Căn hộ Eco Nest (Eco Nest Hotel & Apartment),21.02248,105.849037,Khách sạn 4.5★,Hà Nội,"khách sạn · từ 426.779₫/đêm · 92 Phố Thợ Nhuộm, Quận Hoàn Kiếm, Hà Nội",1,426779,true,4.5,https://www.agoda.com/vi-vn/eco-nest-hotel-apartment/hotel/hanoi-vn.html,https://pix8.agoda.net/hotelImages/59406845/-1/d61ed5da3383b172f671c8c2438db7f9.jpg?va=1&ce=0&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=21.022480%2C105.849037,hotel:de0504a4-497b-517f-9a95-9879992bb338
Khách sạn du Parc Hà Nội (Hotel du Parc Hanoi),21.017454,105.842328,Khách sạn 5★,Hà Nội,"khách sạn · từ 2.797.200₫/đêm · Số 84, Phố Trần Nhân Tông, Quận Hai Bà Trưng, Quận Hai Bà Trưng, Hà Nội",1,2797200,true,5,https://www.agoda.com/vi-vn/hotel-du-parc-hanoi/hotel/hanoi-vn.html,https://pix6.agoda.net/hotelImages/15963708/0/289ba20adfa51adf2ccaf1b563765c2d.jpg?va=1&ca=12&ce=1&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=21.017454%2C105.842328,hotel:6b294116-f128-5b23-aee6-7187c1e1e963
Khách sạn Grand Plaza Hà Nội (Grand Plaza Hotel Hanoi ),21.007759,105.79673,Khách sạn 5★,Hà Nội,"khách sạn · từ 3.346.561₫/đêm · 117 Tran Duy Hung, Yen Hoa Ward, Ha Noi, Cầu Giấy, Hà Nội",1,3346561,true,5,https://www.agoda.com/vi-vn/grand-plaza-hanoi-hotel/hotel/hanoi-vn.html,https://pix6.agoda.net/hotelImages/247355/0/511227989b9cf5b9530ef82f509756e4.jpg?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=21.007759%2C105.796730,hotel:b608eed9-0a8d-5add-90c3-a3b63179e92d
Khách sạn La Palm (La Palm Hotel),21.033869,105.849427,Khách sạn 3.5★,Hà Nội,"khách sạn · từ 1.217.460₫/đêm · 45 Hàng Bồ, Hoàn Kiếm, Hà Nội, Phố Cổ, Hà Nội",1,1217460,true,3.5,https://www.agoda.com/vi-vn/spring-flower-hotel/hotel/hanoi-vn.html,https://pix6.agoda.net/hotelImages/546247/-1/59a4729e9f9b5521e0553bde5aa85deb.jpg?va=1&ca=13&ce=1&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=21.033869%2C105.849427,hotel:2d723d61-801f-5306-ae35-b7e1ffb32938
Khách sạn Lotte Hà Nội (Lotte Hotel Hanoi),21.031441,105.812389,Khách sạn 5★,Hà Nội,"khách sạn · từ 4.706.000₫/đêm · 54 Liễu Giai, Ba Đình, Hà Nội",1,4706000,true,5,https://www.agoda.com/vi-vn/lotte-hotel-hanoi/hotel/hanoi-vn.html,https://pix6.agoda.net/hotelImages/665815/0/11c8c43d531c7368fff39c9c92397c70.jpg?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=21.031441%2C105.812389,hotel:8a729e75-4c02-59a3-b80f-1300a8f951a0
Khách sạn Love In The Atlantis (Love In The Atlantis Hotel),21.009436,105.79599,Khách sạn 3★,Hà Nội,"khách sạn · từ 303.003₫/đêm · 37 Ng. 20 P. Nguyễn Chánh, Trung Hoà, Cầu Giấy, Hà Nội",1,303003,true,3,https://www.agoda.com/vi-vn/atlantis-love-hotel-tran-duy-hung/hotel/hanoi-vn.html,https://pix8.agoda.net/hotelImages/79592271/0/0d535e1c1eee6e4d179d7071edc13850.jpg?va=1&ce=2&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=21.009436%2C105.795990,hotel:d4b7f431-af7e-5256-be36-8397031665cb
Khách sạn & Spa Madelise Palace (Madelise Palace Hotel & Spa),21.035614,105.85096,Khách sạn 4★,Hà Nội,"khách sạn · từ 972.222₫/đêm · 116 Phố Hàng Buồm 9, Phố Cổ, Hà Nội",1,972222,true,4,https://www.agoda.com/vi-vn/the-maxwell-hotel/hotel/hanoi-vn.html,https://pix6.agoda.net/hotelImages/36144486/-1/1d3efe864042c7c9c453f03bb957c647.jpg?va=1&ce=0&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=21.035614%2C105.850960,hotel:dc82dfe1-9ea7-5f2e-b156-437a7812f449
L7 WEST LAKE HANOI by LOTTE HOTELS,21.073602,105.812633,Khách sạn 5★,Hà Nội,"3 hạng phòng · từ 3.977.123₫/đêm · 683 Lac Long Quan Street, Tay Ho District, Quận Tây Hồ, 100000 Hà Nội, Việt Nam",4,3977123,true,5,https://www.booking.com/hotel/vn/l7-west-lake-hanoi.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/518758197.jpg?k=044158e483cf9b250ca5b14479a0274669bac19163ff58dd0df00d85be8687ba&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=21.073602%2C105.812633,hotel:39b802e8-6548-59cf-8b45-6d4a82181bef
La Casa Di Dicembre 118 Khương Đình,20.995218,105.814407,Khách sạn,Hà Nội,"1 hạng phòng · từ 350.000₫/đêm · 118 Đường Khương Đình, 100000 Hà Nội, Việt Nam",2,350000,true,,https://www.booking.com/hotel/vn/la-casa-di-dicembre-118-khuong-dinh.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/898635879.jpg?k=a66d6d2b28c67da4ed1442197f74f3a2a4a49db5cd46f4a4670eb0edfe0cea0a&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=20.995218%2C105.814407,hotel:0efbdf8c-90bf-57da-8111-657f5d0bc214
La Casa Di Dicembre 18 Hàng Cháo (La Casa Di Dicembre 18 Hang Chao),21.030136,105.83445,Khách sạn 3.5★,Hà Nội,"khách sạn · từ 527.778₫/đêm · 18 P. Hàng Cháo, Cát Linh, Ba Đình, Hà Nội",1,527778,true,3.5,https://www.agoda.com/vi-vn/la-casa-di-dicembre-18-hang-chao/hotel/hanoi-vn.html,https://pix8.agoda.net/hotelImages/70980774/1127196485/feaca959d6890a349d411cdeb63a427e.jpg?va=1&ce=2&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=21.030136%2C105.834450,hotel:73a1a079-4d92-56c4-806b-e6f5745337eb
La Casa Di Dicembre 36B Trần Hưng Đạo,21.020542,105.854215,Khách sạn,Hà Nội,"2 hạng phòng · từ 522.000₫/đêm · 36B Trần Hưng Đạo, Quận Hoàn Kiếm, Hà Nội, Việt Nam",3,522000,true,,https://www.booking.com/hotel/vn/la-casa-di-decembre-36b-tran-hung-dao.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/561468296.jpg?k=17b4576560f42867db6b4ce2eac8d161649547087bf2a7dbaf71365807cf737b&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=21.020542%2C105.854215,hotel:901aa89b-e356-5a0d-aa33-1f407d28bfb5
"Lakenest Realty 7 Tay Ho, Ha Noi",21.078679,105.817414,Khách sạn,Hà Nội,"1 hạng phòng · từ 538.888₫/đêm · 97 Phố Trịnh Công Sơn, 100000 Hà Nội, Việt Nam",2,538888,true,,https://www.booking.com/hotel/vn/lakenest-realty-7-tay-ho-ha-noi.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/845569751.jpg?k=d3ea984b9b3c030166d89f1de15454fad65193233de10deef6cf163f09a106ad&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=21.078679%2C105.817414,hotel:9b612bf3-0768-50d4-95e5-f3e059708e05
Melia Hanoi Hotel,21.024511,105.848198,Khách sạn 5★,Hà Nội,"khách sạn · từ 4.441.373₫/đêm · Số 44B L Thường Kiệt, Phường Cửa Nam, Th nh phố H nội, Quận Hoàn Kiếm, Hà Nội",1,4441373,true,5,https://www.agoda.com/vi-vn/melia-hanoi-hotel/hotel/hanoi-vn.html,https://pix6.agoda.net/hotelImages/10965/0/8da533b71e4de8c5951980018c35c20f.jpg?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=21.024511%2C105.848198,hotel:9492ccbb-152a-582b-a3e4-109c9fc22365
Nerland Studio 255 Cầu Giấy,21.03204,105.795729,Khách sạn 3★,Hà Nội,"2 hạng phòng · từ 499.000₫/đêm · 48 Ngõ 255 Đường Cầu Giấy 48, 1000 Hà Nội, Việt Nam",3,499000,true,3,https://www.booking.com/hotel/vn/nerland-studio-255-cau-giay.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/917132457.jpg?k=9984d683a9d33d38ddfa820b01f6d05d08423abbe56008d6c9c89b3b94b80f54&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=21.032040%2C105.795729,hotel:fbcca5e3-625c-5017-8999-ea37f8e804ac
Nhà phố Starlake Residence (Townhouse Starlake Residence),21.057568,105.781296,Khách sạn 3★,Hà Nội,"khách sạn · từ 585.925₫/đêm · 23 Tang Thiet Giap, Dong Ngac, Ha Noi, Hanoi, Quận Từ Liêm, Hà Nội",1,585925,true,3,https://www.agoda.com/vi-vn/palette-starlake-residence/hotel/hoai-duc-phu-vn.html,https://pix8.agoda.net/hotelImages/89925050/0/750e0ba7c4ab05c81398a60765ee8f2b.jpg?va=1&ce=3&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=21.057568%2C105.781296,hotel:c7e1e01f-b583-5491-882d-597006e1e8d9
Simi Homes Ancient Boutique Hanoi,21.051788,105.839338,Khách sạn,Hà Nội,"3 hạng phòng · từ 600.000₫/đêm · 44B Đường Nghi Tàm, 100000 Hà Nội, Việt Nam",4,600000,true,,https://www.booking.com/hotel/vn/simi-homes-ancient-boutique-hanoi.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/908605945.jpg?k=2c5797e0c73c9a54bf2f7237bb3a6889b0db7ce7abea3af87b05502fd968fa3b&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=21.051788%2C105.839338,hotel:6b63be99-90de-5672-8030-bed85dd33d35
Solare De Monte Hotel & Spa,21.036504,105.851798,Khách sạn 5★,Hà Nội,"3 hạng phòng · từ 2.772.000₫/đêm · 25 Nguyen Sieu, Hang Buom, Hoan Kiem, Quận Hoàn Kiếm, Hà Nội, Việt Nam",4,2772000,true,5,https://www.booking.com/hotel/vn/bonsella-prestige-amp-spa.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/610039836.jpg?k=5d1f58eb38ee296f239b1bf2d7f9da87b5670db6c424d61db455bed6b892452b&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=21.036504%2C105.851798,hotel:3099aba2-516d-5e92-bde9-65dfed3f8440
Star Night West Lake Premium Hotel,21.027764,105.83416,Khách sạn 3★,Hà Nội,"3 hạng phòng · từ 574.200₫/đêm · Việt Nam 14, 11211 Hà Nội, Việt Nam",4,574200,true,3,https://www.booking.com/hotel/vn/star-night-west-lake-premium.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/883944625.jpg?k=8bcd65d2f49398e6d77ac1e27a794890618192e1fd4fa4b965a23196e421ef34&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=21.027764%2C105.834160,hotel:b12e6465-14fd-598c-b69c-3d59deaa8852
The Lapis Hotel,21.019848,105.855911,Khách sạn 4.5★,Hà Nội,"khách sạn · từ 1.881.905₫/đêm · 21 Tran Hung Dao, Hoang Kiem,, Quận Hoàn Kiếm, Hà Nội",1,1881905,true,4.5,https://www.agoda.com/vi-vn/the-lapis-hotel/hotel/hanoi-vn.html,https://pix6.agoda.net/hotelImages/1804917/-1/77506c3b238363a44e9935c7e4afd381.jpg?va=1&ce=0&s=1024x768,agoda.com,exact,,https://www.google.com/maps/search/?api=1&query=21.019848%2C105.855911,hotel:1ad18327-5768-5cf8-a2b4-c7ed663206f1
The Sun Ha Noi Hotel,21.019857,105.825748,Khách sạn 4★,Hà Nội,"3 hạng phòng · từ 550.000₫/đêm · 134 Phố Nguyễn Hy Quang, 10000 Hà Nội, Việt Nam",4,550000,true,4,https://www.booking.com/hotel/vn/the-sun-ha-noi.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/916099000.jpg?k=a7836e869974598da05a9b2c734465b8caa68cec016b48ee61dcefd629b4de92&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=21.019857%2C105.825748,hotel:80bee3b5-c35d-5d65-96a9-861ca7252b6a
Townhouse Havora Residence,21.007328,105.78083,Khách sạn 2★,Hà Nội,"3 hạng phòng · từ 750.147₫/đêm · 51/32 Dong Me, Tu Liem, Ha Noi, Hanoi, Hà Nội, Việt Nam",4,750147,true,2,https://www.booking.com/hotel/vn/townhouse-havora-residence.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/916217610.jpg?k=e116c9ab3358595bb9a3b7acb1c1f495ca44b2729ba58e5c30f538c46aa1c187&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=21.007328%2C105.780830,hotel:7b4c0738-2710-54e9-a36e-99e13ed16032
Townhouse Nguyen Chi Thanh Central Apartment,21.01707,105.80805,Khách sạn 2★,Hà Nội,"3 hạng phòng · từ 748.216₫/đêm · 04-06/1/99 Nguyen Chi Thanh, Lang, Ha Noi, Hanoi, Hà Nội, Việt Nam",4,748216,true,2,https://www.booking.com/hotel/vn/townhouse-nguyen-chi-thanh-central-apartment-hanoi.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/916217706.jpg?k=8a1b90e85e27a4ae11bba1961616ca033910913032fc51f67248de81dd3caedd&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=21.017070%2C105.808050,hotel:7ac53d7c-5218-5c64-87bb-55dedf7531dd
"West Lake Lakeside Studio, Near Lotte Mall Tây Hồ, Hà Nội",21.07368,105.816205,Khách sạn,Hà Nội,"1 hạng phòng · từ 640.000₫/đêm · Sen Hồ Tây, 100000 Hà Nội, Việt Nam",2,640000,true,,https://www.booking.com/hotel/vn/west-lake-lakeside-studio-near-lotte-mall-tay-ho-ha-noi.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/916011359.jpg?k=f33af1c03d26e9cfe40259fc0c910cbf1641f2de7ec8e6383383f78ef57b97aa&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=21.073680%2C105.816205,hotel:d56cd476-3d41-5a91-8810-b28cb71d17b8
"West Lake & Lotte Residence, 200m to West Lake & Lotte Mall",21.078966,105.818278,Khách sạn,Hà Nội,"2 hạng phòng · từ 599.999₫/đêm · 125 Phố Trịnh Công Sơn, 100000 Hà Nội, Việt Nam",3,599999,true,,https://www.booking.com/hotel/vn/west-lake-amp-lotte-residence-200m-to-west-lake-amp-lotte-mall-tay-ho.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/901239286.jpg?k=87516f48812488a5186b36d5e5f4c3dd98629226d7a5c4b023a7d98bf48c78ef&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=21.078966%2C105.818278,hotel:36a0266f-345c-58a3-b783-ba11eb846924
Westlake Pearl Suites & Spa & Gym 2 - By Pegasy Group,21.062178,105.83069,Khách sạn 4★,Hà Nội,"3 hạng phòng · từ 1.197.000₫/đêm · 68 - 70 Xuan Dieu, 100000 Hà Nội, Việt Nam",4,1197000,true,4,https://www.booking.com/hotel/vn/westlake-pearl-suites-amp-spa-amp-gym.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/877709914.jpg?k=a8883842b0b0141355727f3a58f9d82f4d451ba630176d4f9d9794cc8ba16e5a&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=21.062178%2C105.830690,hotel:3b789be8-9844-55ec-b12c-c39941852059
Bình Minh Hotel,18.339581,105.895002,Khách sạn 3★,Hà Tĩnh,"2 hạng phòng · từ 434.019₫/đêm · 09 Trần Phú, Trần Phú, Hà Tĩnh, Ha Tinh, Vietnam, Hà Tĩnh, Việt Nam",3,434019,true,3,https://www.booking.com/hotel/vn/binh-minh-ha-tinh.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/610936291.jpg?k=928873ee87a2fe789320740504ffd870189797aaf815ccfc479e54945c52f3ff&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=18.339581%2C105.895002,hotel:26737df3-407c-5f73-b735-e69d25b33b76
BMC Ha Tinh hotel,18.3377,105.897232,Khách sạn 4★,Hà Tĩnh,"3 hạng phòng · từ 573.841₫/đêm · No.6, Phan Dinh Phung street, Hà Tĩnh, Việt Nam",4,573841,true,4,https://www.booking.com/hotel/vn/po-bmc-ha-tinh-hotel.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/715604278.jpg?k=5a0661bf8a485e66571a97dcd42bc15b5d31303bcdb165a055b5acc7f242bdf8&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=18.337700%2C105.897232,hotel:2b42b7ff-6ad8-5a24-ab0c-3c76969af752
Chạm homestay,18.346928,105.892554,Khách sạn 3★,Hà Tĩnh,"1 hạng phòng · từ 379.702₫/đêm · Số nhà 01 ngõ 23 đường la sơn phu tử, 480000 Hà Tĩnh, Việt Nam",2,379702,true,3,https://www.booking.com/hotel/vn/cham-homestay-ha-tinh1.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/864609384.jpg?k=984e5a49ac24a01c15d8531f664ddbfa569079401dfa13cb64e1191cadfb369e&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=18.346928%2C105.892554,hotel:92ec69ce-8886-512a-9c7d-004c1748d2a4
Eagle Hotel,18.351132,105.883948,Khách sạn 4★,Hà Tĩnh,"3 hạng phòng · từ 1.050.000₫/đêm · 268 Tran Phu Street, Nguyen Du Ward, Ha Tinh, Hà Tĩnh, Việt Nam",4,1050000,true,4,https://www.booking.com/hotel/vn/eagle.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/156938090.jpg?k=d5c82abfd65feddc819f265c1bff757a213eb09edc87608661aef18921d879fa&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=18.351132%2C105.883948,hotel:d4a54f01-d758-539f-ade9-c2ae56411178
Hai Dang Hotel Ha Tinh,18.354778,105.879266,Khách sạn 3★,Hà Tĩnh,"1 hạng phòng · từ 650.000₫/đêm · KHÁCH SẠN HẢI ĐĂNG NGÕ 549 Đường Trần Phú, phường Trần Phú, Tỉnh Hà Tĩnh, 45123 Hà Tĩnh, Việt Nam",2,650000,true,3,https://www.booking.com/hotel/vn/hai-dang-ha-tinh.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/879838756.jpg?k=2dd19fcdc4f6abe14aba1e3baba8d1cba6aa211a71f2c37456b561b5d8164dc0&o=&hp=1,booking.com,exact,,https://www.google.com/maps/search/?api=1&query=18.354778%2C105.879266,hotel:cb474f32-2953-54b8-9916-08d6a2f40898
Hoa Tien Paradise Villa,18.624256,105.813797,Khách sạn 4★,Hà Tĩnh,"1 hạng phòng · từ 3.800.000₫/đêm · Thôn Thành Vân, xã Xuân Thành, huyện Nghi Xuân, tỉnh Hà Tĩnh, Hà Tĩnh, Việt Nam",2,3800000,true,4,https://www.booking.com/hotel/vn/hoa-tien-paradise-villa.vi.html,https://cf.bstatic.com/xdata/images/hotel/max1024x768/375272570.jpg?k=3fc750d5d0b7a88357c0e6c7dd9d005068e81f3320d601126f7b51bb2bd91f41&o=&hp=1,booking.com,exact,cách tâm Hà Tĩnh 34 km,https://www.google.com/maps/search/?api=1&query=18.624256%2C105.813797,hotel:400a6323-3d2c-50f9-9eb7-ac9cf775575d
